STDR_YM_CD,RD_LINK_ID,SIGNGU_CD,ADSTRD_CD,DAYWEEK_CD,AGRDE_CD,TMZON_CD,FLPOP_CO
201510,124606,11560,11560540,1,10,06,1
201510,124606,11560,11560540,1,20,00,172
201510,124606,11560,11560540,1,20,01,1
201510,124606,11560,11560540,1,20,02,25
201510,124606,11560,11560540,1,20,03,42
201510,124606,11560,11560540,1,20,04,39
201510,124606,11560,11560540,1,20,05,50
201510,124606,11560,11560540,1,20,06,15
201510,124606,11560,11560540,1,30,00,375
201510,124606,11560,11560540,1,30,01,4
201510,124606,11560,11560540,1,30,02,58
201510,124606,11560,11560540,1,30,03,94
201510,124606,11560,11560540,1,30,04,88
201510,124606,11560,11560540,1,30,05,101
201510,124606,11560,11560540,1,30,06,30
201510,124606,11560,11560540,1,40,00,343
201510,124606,11560,11560540,1,40,01,3
201510,124606,11560,11560540,1,40,02,51
201510,124606,11560,11560540,1,40,03,89
201510,124606,11560,11560540,1,40,04,87
201510,124606,11560,11560540,1,40,05,87
201510,124606,11560,11560540,1,40,06,26
201510,124606,11560,11560540,1,50,00,233
201510,124606,11560,11560540,1,50,01,2
201510,124606,11560,11560540,1,50,02,37
201510,124606,11560,11560540,1,50,03,63
201510,124606,11560,11560540,1,50,04,62
201510,124606,11560,11560540,1,50,05,53
201510,124606,11560,11560540,1,50,06,16
201510,124606,11560,11560540,1,60,00,97
201510,124606,11560,11560540,1,60,01,0
201510,124606,11560,11560540,1,60,02,18
201510,124606,11560,11560540,1,60,03,32
201510,124606,11560,11560540,1,60,04,28
201510,124606,11560,11560540,1,60,05,16
201510,124606,11560,11560540,1,60,06,3
201510,124606,11560,11560540,2,00,00,401
201510,124606,11560,11560540,2,00,01,6
201510,124606,11560,11560540,2,00,02,54
201510,124606,11560,11560540,2,00,03,116
201510,124606,11560,11560540,2,00,04,110
201510,124606,11560,11560540,2,00,05,97
201510,124606,11560,11560540,2,00,06,18
201510,124606,11560,11560540,2,10,00,20
201510,124606,11560,11560540,2,10,01,0
201510,124606,11560,11560540,2,10,02,2
201510,124606,11560,11560540,2,10,03,5
201510,124606,11560,11560540,2,10,04,4
201510,124606,11560,11560540,2,10,05,6
201510,124606,11560,11560540,2,10,06,2
201510,124606,11560,11560540,2,20,00,63
201510,124606,11560,11560540,2,20,01,1
201510,124606,11560,11560540,2,20,02,4
201510,124606,11560,11560540,2,20,03,13
201510,124606,11560,11560540,2,20,04,18
201510,124606,11560,11560540,2,20,05,22
201510,124606,11560,11560540,2,20,06,5
201510,124606,11560,11560540,2,30,00,96
201510,124606,11560,11560540,2,30,01,2
201510,124606,11560,11560540,2,30,02,10
201510,124606,11560,11560540,2,30,03,26
201510,124606,11560,11560540,2,30,04,26
201510,124606,11560,11560540,2,30,05,26
201510,124606,11560,11560540,2,30,06,5
201510,124606,11560,11560540,2,40,00,90
201510,124606,11560,11560540,2,40,01,2
201510,124606,11560,11560540,2,40,02,11
201510,124606,11560,11560540,2,40,03,28
201510,124606,11560,11560540,2,40,04,24
201510,124606,11560,11560540,2,40,05,21
201510,124606,11560,11560540,2,40,06,4
201510,124606,11560,11560540,2,50,00,82
201510,124606,11560,11560540,2,50,01,1
201510,124606,11560,11560540,2,50,02,15
201510,124606,11560,11560540,2,50,03,25
201510,124606,11560,11560540,2,50,04,24
201510,124606,11560,11560540,2,50,05,16
201510,124606,11560,11560540,2,50,06,1
201510,124606,11560,11560540,2,60,00,49
201510,124606,11560,11560540,2,60,01,0
201510,124606,11560,11560540,2,60,02,12
201510,124606,11560,11560540,2,60,03,19
201510,124606,11560,11560540,2,60,04,14
201510,124606,11560,11560540,2,60,05,5
201510,124606,11560,11560540,2,60,06,0
201510,124607,11560,11560540,1,00,00,1011
201510,124607,11560,11560540,1,00,01,8
201510,124607,11560,11560540,1,00,02,156
201510,124607,11560,11560540,1,00,03,272
201510,124607,11560,11560540,1,00,04,257
201510,124607,11560,11560540,1,00,05,248
201510,124607,11560,11560540,1,00,06,70
201510,124607,11560,11560540,1,10,00,0
201510,124607,11560,11560540,1,10,01,0
201510,124607,11560,11560540,1,10,02,0
201510,124607,11560,11560540,1,10,03,0
201510,124607,11560,11560540,1,10,04,0
201510,124607,11560,11560540,1,10,05,0
201510,124607,11560,11560540,1,10,06,0
201510,124607,11560,11560540,1,20,00,145
201510,124607,11560,11560540,1,20,01,1
201510,124607,11560,11560540,1,20,02,21
201510,124607,11560,11560540,1,20,03,37
201510,124607,11560,11560540,1,20,04,34
201510,124607,11560,11560540,1,20,05,41
201510,124607,11560,11560540,1,20,06,11
201510,124607,11560,11560540,1,30,00,312
201510,124607,11560,11560540,1,30,01,4
201510,124607,11560,11560540,1,30,02,49
201510,124607,11560,11560540,1,30,03,80
201510,124607,11560,11560540,1,30,04,74
201510,124607,11560,11560540,1,30,05,81
201510,124607,11560,11560540,1,30,06,24
201510,124607,11560,11560540,1,40,00,285
201510,124607,11560,11560540,1,40,01,2
201510,124607,11560,11560540,1,40,02,42
201510,124607,11560,11560540,1,40,03,76
201510,124607,11560,11560540,1,40,04,74
201510,124607,11560,11560540,1,40,05,71
201510,124607,11560,11560540,1,40,06,21
201510,124607,11560,11560540,1,50,00,190
201510,124607,11560,11560540,1,50,01,2
201510,124607,11560,11560540,1,50,02,30
201510,124607,11560,11560540,1,50,03,52
201510,124607,11560,11560540,1,50,04,51
201510,124607,11560,11560540,1,50,05,43
201510,124607,11560,11560540,1,50,06,12
201510,124607,11560,11560540,1,60,00,79
201510,124607,11560,11560540,1,60,01,0
201510,124607,11560,11560540,1,60,02,14
201510,124607,11560,11560540,1,60,03,26
201510,124607,11560,11560540,1,60,04,24
201510,124607,11560,11560540,1,60,05,13
201510,124607,11560,11560540,1,60,06,2
201510,124607,11560,11560540,2,00,00,249
201510,124607,11560,11560540,2,00,01,4
201510,124607,11560,11560540,2,00,02,31
201510,124607,11560,11560540,2,00,03,77
201510,124607,11560,11560540,2,00,04,69
201510,124607,11560,11560540,2,00,05,59
201510,124607,11560,11560540,2,00,06,9
201510,124607,11560,11560540,2,10,00,4
201510,124607,11560,11560540,2,10,01,0
201510,124607,11560,11560540,2,10,02,1
201510,124607,11560,11560540,2,10,03,2
201510,124607,11560,11560540,2,10,04,1
201510,124607,11560,11560540,2,10,05,0
201510,124607,11560,11560540,2,10,06,0
201510,124607,11560,11560540,2,20,00,38
201510,124607,11560,11560540,2,20,01,1
201510,124607,11560,11560540,2,20,02,1
201510,124607,11560,11560540,2,20,03,10
201510,124607,11560,11560540,2,20,04,11
201510,124607,11560,11560540,2,20,05,13
201510,124607,11560,11560540,2,20,06,2
201510,124607,11560,11560540,2,30,00,65
201510,124607,11560,11560540,2,30,01,2
201510,124607,11560,11560540,2,30,02,7
201510,124607,11560,11560540,2,30,03,18
201510,124607,11560,11560540,2,30,04,18
201510,124607,11560,11560540,2,30,05,17
201510,124607,11560,11560540,2,30,06,4
201510,124607,11560,11560540,2,40,00,58
201510,124607,11560,11560540,2,40,01,1
201510,124607,11560,11560540,2,40,02,7
201510,124607,11560,11560540,2,40,03,18
201510,124607,11560,11560540,2,40,04,15
201510,124607,11560,11560540,2,40,05,15
201510,124607,11560,11560540,2,40,06,2
201510,124607,11560,11560540,2,50,00,53
201510,124607,11560,11560540,2,50,01,0
201510,124607,11560,11560540,2,50,02,9
201510,124607,11560,11560540,2,50,03,17
201510,124607,11560,11560540,2,50,04,15
201510,124607,11560,11560540,2,50,05,11
201510,124607,11560,11560540,2,50,06,1
201510,124607,11560,11560540,2,60,00,31
201510,124607,11560,11560540,2,60,01,0
201510,124607,11560,11560540,2,60,02,5
201510,124607,11560,11560540,2,60,03,13
201510,124607,11560,11560540,2,60,04,10
201510,124607,11560,11560540,2,60,05,3
201510,124607,11560,11560540,2,60,06,0
201510,124610,11560,11560540,1,00,00,2402
201510,124610,11560,11560540,1,00,01,18
201510,124610,11560,11560540,1,00,02,406
201510,124610,11560,11560540,1,00,03,600
201510,124610,11560,11560540,1,00,04,645
201510,124610,11560,11560540,1,00,05,596
201510,124610,11560,11560540,1,00,06,138
201510,124610,11560,11560540,1,10,00,12
201510,124610,11560,11560540,1,10,01,0
201510,124610,11560,11560540,1,10,02,1
201510,124610,11560,11560540,1,10,03,2
201510,124610,11560,11560540,1,10,04,2
201510,124610,11560,11560540,1,10,05,5
201510,124610,11560,11560540,1,10,06,1
201510,124610,11560,11560540,1,20,00,395
201510,124610,11560,11560540,1,20,01,4
201510,124610,11560,11560540,1,20,02,60
201510,124610,11560,11560540,1,20,03,93
201510,124610,11560,11560540,1,20,04,98
201510,124610,11560,11560540,1,20,05,110
201510,124610,11560,11560540,1,20,06,31
201510,124610,11560,11560540,1,30,00,704
201510,124610,11560,11560540,1,30,01,6
201510,124610,11560,11560540,1,30,02,118
201510,124610,11560,11560540,1,30,03,171
201510,124610,11560,11560540,1,30,04,184
201510,124610,11560,11560540,1,30,05,184
201510,124610,11560,11560540,1,30,06,42
201510,124610,11560,11560540,1,40,00,669
201510,124610,11560,11560540,1,40,01,4
201510,124610,11560,11560540,1,40,02,113
201510,124610,11560,11560540,1,40,03,165
201510,124610,11560,11560540,1,40,04,186
201510,124610,11560,11560540,1,40,05,164
201510,124610,11560,11560540,1,40,06,36
201510,124610,11560,11560540,1,50,00,422
201510,124610,11560,11560540,1,50,01,3
201510,124610,11560,11560540,1,50,02,77
201510,124610,11560,11560540,1,50,03,110
201510,124610,11560,11560540,1,50,04,117
201510,124610,11560,11560540,1,50,05,92
201510,124610,11560,11560540,1,50,06,23
201510,124610,11560,11560540,1,60,00,201
201510,124610,11560,11560540,1,60,01,0
201510,124610,11560,11560540,1,60,02,39
201510,124610,11560,11560540,1,60,03,58
201510,124610,11560,11560540,1,60,04,57
201510,124610,11560,11560540,1,60,05,40
201510,124610,11560,11560540,1,60,06,7
201510,124610,11560,11560540,2,00,00,588
201510,124610,11560,11560540,2,00,01,10
201510,124610,11560,11560540,2,00,02,85
201510,124610,11560,11560540,2,00,03,143
201510,124610,11560,11560540,2,00,04,154
201510,124610,11560,11560540,2,00,05,153
201510,124610,11560,11560540,2,00,06,44
201510,124610,11560,11560540,2,10,00,22
201510,124610,11560,11560540,2,10,01,0
201510,124610,11560,11560540,2,10,02,3
201510,124610,11560,11560540,2,10,03,6
201510,124610,11560,11560540,2,10,04,5
201510,124610,11560,11560540,2,10,05,7
201510,124610,11560,11560540,2,10,06,2
201510,124610,11560,11560540,2,20,00,111
201510,124610,11560,11560540,2,20,01,4
201510,124610,11560,11560540,2,20,02,11
201510,124610,11560,11560540,2,20,03,22
201510,124610,11560,11560540,2,20,04,26
201510,124610,11560,11560540,2,20,05,35
201510,124610,11560,11560540,2,20,06,13
201510,124610,11560,11560540,2,30,00,148
201510,124610,11560,11560540,2,30,01,3
201510,124610,11560,11560540,2,30,02,19
201510,124610,11560,11560540,2,30,03,33
201510,124610,11560,11560540,2,30,04,39
201510,124610,11560,11560540,2,30,05,41
201510,124610,11560,11560540,2,30,06,13
201510,124610,11560,11560540,2,40,00,125
201510,124610,11560,11560540,2,40,01,2
201510,124610,11560,11560540,2,40,02,19
201510,124610,11560,11560540,2,40,03,30
201510,124610,11560,11560540,2,40,04,33
201510,124610,11560,11560540,2,40,05,32
201510,124610,11560,11560540,2,40,06,8
201510,124610,11560,11560540,2,50,00,110
201510,124610,11560,11560540,2,50,01,1
201510,124610,11560,11560540,2,50,02,19
201510,124610,11560,11560540,2,50,03,29
201510,124610,11560,11560540,2,50,04,30
201510,124610,11560,11560540,2,50,05,25
201510,124610,11560,11560540,2,50,06,6
201510,124610,11560,11560540,2,60,00,72
201510,124610,11560,11560540,2,60,01,0
201510,124610,11560,11560540,2,60,02,14
201510,124610,11560,11560540,2,60,03,23
201510,124610,11560,11560540,2,60,04,21
201510,124610,11560,11560540,2,60,05,12
201510,124610,11560,11560540,2,60,06,1
201510,124611,11560,11560540,1,00,00,3321
201510,124611,11560,11560540,1,00,01,21
201510,124611,11560,11560540,1,00,02,586
201510,124611,11560,11560540,1,00,03,832
201510,124611,11560,11560540,1,00,04,906
201510,124611,11560,11560540,1,00,05,806
201510,124611,11560,11560540,1,00,06,169
201510,124611,11560,11560540,1,10,00,19
201510,124611,11560,11560540,1,10,01,0
201510,124611,11560,11560540,1,10,02,1
201510,124611,11560,11560540,1,10,03,3
201510,124611,11560,11560540,1,10,04,4
201510,124611,11560,11560540,1,10,05,8
201510,124611,11560,11560540,1,10,06,2
201510,124611,11560,11560540,1,20,00,548
201510,124611,11560,11560540,1,20,01,5
201510,124611,11560,11560540,1,20,02,87
201510,124611,11560,11560540,1,20,03,131
201510,124611,11560,11560540,1,20,04,138
201510,124611,11560,11560540,1,20,05,149
201510,124611,11560,11560540,1,20,06,37
201510,124611,11560,11560540,1,30,00,1037
201510,124611,11560,11560540,1,30,01,7
201510,124611,11560,11560540,1,30,02,182
201510,124611,11560,11560540,1,30,03,255
201510,124611,11560,11560540,1,30,04,278
201510,124611,11560,11560540,1,30,05,262
201510,124611,11560,11560540,1,30,06,52
201510,124611,11560,11560540,1,40,00,916
201510,124611,11560,11560540,1,40,01,5
201510,124611,11560,11560540,1,40,02,163
201510,124611,11560,11560540,1,40,03,226
201510,124611,11560,11560540,1,40,04,259
201510,124611,11560,11560540,1,40,05,220
201510,124611,11560,11560540,1,40,06,43
201510,124611,11560,11560540,1,50,00,550
201510,124611,11560,11560540,1,50,01,3
201510,124611,11560,11560540,1,50,02,104
201510,124611,11560,11560540,1,50,03,144
201510,124611,11560,11560540,1,50,04,154
201510,124611,11560,11560540,1,50,05,118
201510,124611,11560,11560540,1,50,06,27
201510,124611,11560,11560540,1,60,00,251
201510,124611,11560,11560540,1,60,01,0
201510,124611,11560,11560540,1,60,02,49
201510,124611,11560,11560540,1,60,03,73
201510,124611,11560,11560540,1,60,04,72
201510,124611,11560,11560540,1,60,05,49
201510,124611,11560,11560540,1,60,06,8
201510,124611,11560,11560540,2,00,00,785
201510,124611,11560,11560540,2,00,01,14
201510,124611,11560,11560540,2,00,02,110
201510,124611,11560,11560540,2,00,03,196
201510,124611,11560,11560540,2,00,04,208
201510,124611,11560,11560540,2,00,05,199
201510,124611,11560,11560540,2,00,06,57
201510,124611,11560,11560540,2,10,00,28
201510,124611,11560,11560540,2,10,01,0
201510,124611,11560,11560540,2,10,02,3
201510,124611,11560,11560540,2,10,03,8
201510,124611,11560,11560540,2,10,04,7
201510,124611,11560,11560540,2,10,05,8
201510,124611,11560,11560540,2,10,06,2
201510,124611,11560,11560540,2,20,00,148
201510,124611,11560,11560540,2,20,01,5
201510,124611,11560,11560540,2,20,02,15
201510,124611,11560,11560540,2,20,03,30
201510,124611,11560,11560540,2,20,04,35
201510,124611,11560,11560540,2,20,05,45
201510,124611,11560,11560540,2,20,06,18
201510,124611,11560,11560540,2,30,00,204
201510,124611,11560,11560540,2,30,01,5
201510,124611,11560,11560540,2,30,02,25
201510,124611,11560,11560540,2,30,03,47
201510,124611,11560,11560540,2,30,04,55
201510,124611,11560,11560540,2,30,05,55
201510,124611,11560,11560540,2,30,06,17
201510,124611,11560,11560540,2,40,00,167
201510,124611,11560,11560540,2,40,01,2
201510,124611,11560,11560540,2,40,02,25
201510,124611,11560,11560540,2,40,03,41
201510,124611,11560,11560540,2,40,04,44
201510,124611,11560,11560540,2,40,05,43
201510,124611,11560,11560540,2,40,06,11
201510,124611,11560,11560540,2,50,00,146
201510,124611,11560,11560540,2,50,01,1
201510,124611,11560,11560540,2,50,02,25
201510,124611,11560,11560540,2,50,03,40
201510,124611,11560,11560540,2,50,04,40
201510,124611,11560,11560540,2,50,05,32
201510,124611,11560,11560540,2,50,06,8
201510,124611,11560,11560540,2,60,00,92
201510,124611,11560,11560540,2,60,01,0
201510,124611,11560,11560540,2,60,02,17
201510,124611,11560,11560540,2,60,03,30
201510,124611,11560,11560540,2,60,04,28
201510,124611,11560,11560540,2,60,05,16
201510,124611,11560,11560540,2,60,06,1
201510,124666,11560,11560540,1,00,00,235
201510,124666,11560,11560540,1,00,01,1
201510,124666,11560,11560540,1,00,02,44
201510,124666,11560,11560540,1,00,03,58
201510,124666,11560,11560540,1,00,04,65
201510,124666,11560,11560540,1,00,05,57
201510,124666,11560,11560540,1,00,06,10
201510,124666,11560,11560540,1,10,00,0
201510,124666,11560,11560540,1,10,01,0
201510,124666,11560,11560540,1,10,02,0
201510,124666,11560,11560540,1,10,03,0
201510,124666,11560,11560540,1,10,04,0
201510,124666,11560,11560540,1,10,05,0
201510,124666,11560,11560540,1,10,06,0
201510,124666,11560,11560540,1,20,00,29
201510,124666,11560,11560540,1,20,01,0
201510,124666,11560,11560540,1,20,02,5
201510,124666,11560,11560540,1,20,03,7
201510,124666,11560,11560540,1,20,04,8
201510,124666,11560,11560540,1,20,05,8
201510,124666,11560,11560540,1,20,06,2
201510,124666,11560,11560540,1,30,00,79
201510,124666,11560,11560540,1,30,01,0
201510,124666,11560,11560540,1,30,02,14
201510,124666,11560,11560540,1,30,03,19
201510,124666,11560,11560540,1,30,04,21
201510,124666,11560,11560540,1,30,05,20
201510,124666,11560,11560540,1,30,06,4
201510,124666,11560,11560540,1,40,00,72
201510,124666,11560,11560540,1,40,01,0
201510,124666,11560,11560540,1,40,02,14
201510,124666,11560,11560540,1,40,03,17
201510,124666,11560,11560540,1,40,04,20
201510,124666,11560,11560540,1,40,05,18
201510,124666,11560,11560540,1,40,06,3
201510,124666,11560,11560540,1,50,00,43
201510,124666,11560,11560540,1,50,01,0
201510,124666,11560,11560540,1,50,02,8
201510,124666,11560,11560540,1,50,03,11
201510,124666,11560,11560540,1,50,04,12
201510,124666,11560,11560540,1,50,05,9
201510,124666,11560,11560540,1,50,06,2
201510,124666,11560,11560540,1,60,00,13
201510,124666,11560,11560540,1,60,01,0
201510,124666,11560,11560540,1,60,02,3
201510,124666,11560,11560540,1,60,03,4
201510,124666,11560,11560540,1,60,04,4
201510,124666,11560,11560540,1,60,05,2
201510,124666,11560,11560540,1,60,06,0
201510,124666,11560,11560540,2,00,00,50
201510,124666,11560,11560540,2,00,01,0
201510,124666,11560,11560540,2,00,02,5
201510,124666,11560,11560540,2,00,03,15
201510,124666,11560,11560540,2,00,04,15
201510,124666,11560,11560540,2,00,05,14
201510,124666,11560,11560540,2,00,06,1
201510,124666,11560,11560540,2,10,00,1
201510,124666,11560,11560540,2,10,01,0
201510,124666,11560,11560540,2,10,02,0
201510,124666,11560,11560540,2,10,03,0
201510,124666,11560,11560540,2,10,04,0
201510,124666,11560,11560540,2,10,05,1
201510,124666,11560,11560540,2,10,06,0
201510,124666,11560,11560540,2,20,00,9
201510,124666,11560,11560540,2,20,01,0
201510,124666,11560,11560540,2,20,02,0
201510,124666,11560,11560540,2,20,03,2
201510,124666,11560,11560540,2,20,04,2
201510,124666,11560,11560540,2,20,05,4
201510,124666,11560,11560540,2,20,06,0
201510,124666,11560,11560540,2,30,00,13
201510,124666,11560,11560540,2,30,01,0
201510,124666,11560,11560540,2,30,02,1
201510,124666,11560,11560540,2,30,03,4
201510,124666,11560,11560540,2,30,04,4
201510,124666,11560,11560540,2,30,05,4
201510,124666,11560,11560540,2,30,06,0
201510,124666,11560,11560540,2,40,00,11
201510,124666,11560,11560540,2,40,01,0
201510,124666,11560,11560540,2,40,02,1
201510,124666,11560,11560540,2,40,03,3
201510,124666,11560,11560540,2,40,04,3
201510,124666,11560,11560540,2,40,05,3
201510,124666,11560,11560540,2,40,06,0
201510,124666,11560,11560540,2,50,00,11
201510,124666,11560,11560540,2,50,01,0
201510,124666,11560,11560540,2,50,02,1
201510,124666,11560,11560540,2,50,03,4
201510,124666,11560,11560540,2,50,04,4
201510,124666,11560,11560540,2,50,05,2
201510,124666,11560,11560540,2,50,06,0
201510,124666,11560,11560540,2,60,00,5
201510,124666,11560,11560540,2,60,01,0
201510,124666,11560,11560540,2,60,02,1
201510,124666,11560,11560540,2,60,03,2
201510,124666,11560,11560540,2,60,04,2
201510,124666,11560,11560540,2,60,05,0
201510,124666,11560,11560540,2,60,06,0
201510,124667,11560,11560540,1,00,00,76
201510,124667,11560,11560540,1,00,01,0
201510,124667,11560,11560540,1,00,02,11
201510,124667,11560,11560540,1,00,03,21
201510,124667,11560,11560540,1,00,04,19
201510,124667,11560,11560540,1,00,05,20
201510,124667,11560,11560540,1,00,06,5
201510,124667,11560,11560540,1,10,00,0
201510,124667,11560,11560540,1,10,01,0
201510,124667,11560,11560540,1,10,02,0
201510,124667,11560,11560540,1,10,03,0
201510,124667,11560,11560540,1,10,04,0
201510,124667,11560,11560540,1,10,05,0
201510,124667,11560,11560540,1,10,06,0
201510,124667,11560,11560540,1,20,00,12
201510,124667,11560,11560540,1,20,01,0
201510,124667,11560,11560540,1,20,02,2
201510,124667,11560,11560540,1,20,03,3
201510,124667,11560,11560540,1,20,04,3
201510,124667,11560,11560540,1,20,05,3
201510,124667,11560,11560540,1,20,06,1
201510,124667,11560,11560540,1,30,00,25
201510,124667,11560,11560540,1,30,01,0
201510,124667,11560,11560540,1,30,02,4
201510,124667,11560,11560540,1,30,03,7
201510,124667,11560,11560540,1,30,04,6
201510,124667,11560,11560540,1,30,05,7
201510,124667,11560,11560540,1,30,06,2
201510,124667,11560,11560540,1,40,00,22
201510,124667,11560,11560540,1,40,01,0
201510,124667,11560,11560540,1,40,02,3
201510,124667,11560,11560540,1,40,03,6
201510,124667,11560,11560540,1,40,04,5
201510,124667,11560,11560540,1,40,05,6
201510,124667,11560,11560540,1,40,06,2
201510,124667,11560,11560540,1,50,00,14
201510,124667,11560,11560540,1,50,01,0
201510,124667,11560,11560540,1,50,02,2
201510,124667,11560,11560540,1,50,03,4
201510,124667,11560,11560540,1,50,04,4
201510,124667,11560,11560540,1,50,05,3
201510,124667,11560,11560540,1,50,06,1
201510,124667,11560,11560540,1,60,00,3
201510,124667,11560,11560540,1,60,01,0
201510,124667,11560,11560540,1,60,02,0
201510,124667,11560,11560540,1,60,03,1
201510,124667,11560,11560540,1,60,04,1
201510,124667,11560,11560540,1,60,05,0
201510,124667,11560,11560540,1,60,06,0
201510,124667,11560,11560540,2,00,00,15
201510,124667,11560,11560540,2,00,01,0
201510,124667,11560,11560540,2,00,02,1
201510,124667,11560,11560540,2,00,03,5
201510,124667,11560,11560540,2,00,04,5
201510,124667,11560,11560540,2,00,05,3
201510,124667,11560,11560540,2,00,06,0
201510,124667,11560,11560540,2,10,00,0
201510,124667,11560,11560540,2,10,01,0
201510,124667,11560,11560540,2,10,02,0
201510,124667,11560,11560540,2,10,03,0
201510,124667,11560,11560540,2,10,04,0
201510,124667,11560,11560540,2,10,05,0
201510,124667,11560,11560540,2,10,06,0
201510,124667,11560,11560540,2,20,00,2
201510,124667,11560,11560540,2,20,01,0
201510,124667,11560,11560540,2,20,02,0
201510,124667,11560,11560540,2,20,03,1
201510,124667,11560,11560540,2,20,04,1
201510,124667,11560,11560540,2,20,05,1
201510,124667,11560,11560540,2,20,06,0
201510,124667,11560,11560540,2,30,00,5
201510,124667,11560,11560540,2,30,01,0
201510,124667,11560,11560540,2,30,02,0
201510,124667,11560,11560540,2,30,03,1
201510,124667,11560,11560540,2,30,04,2
201510,124667,11560,11560540,2,30,05,1
201510,124667,11560,11560540,2,30,06,0
201510,124667,11560,11560540,2,40,00,4
201510,124667,11560,11560540,2,40,01,0
201510,124667,11560,11560540,2,40,02,0
201510,124667,11560,11560540,2,40,03,2
201510,124667,11560,11560540,2,40,04,1
201510,124667,11560,11560540,2,40,05,1
201510,124667,11560,11560540,2,40,06,0
201510,124667,11560,11560540,2,50,00,3
201510,124667,11560,11560540,2,50,01,0
201510,124667,11560,11560540,2,50,02,0
201510,124667,11560,11560540,2,50,03,1
201510,124667,11560,11560540,2,50,04,1
201510,124667,11560,11560540,2,50,05,0
201510,124667,11560,11560540,2,50,06,0
201510,124667,11560,11560540,2,60,00,1
201510,124667,11560,11560540,2,60,01,0
201510,124667,11560,11560540,2,60,02,0
201510,124667,11560,11560540,2,60,03,0
201510,124667,11560,11560540,2,60,04,0
201510,124667,11560,11560540,2,60,05,0
201510,124667,11560,11560540,2,60,06,0
201510,124797,11560,11560540,1,00,00,165
201510,124797,11560,11560540,1,00,01,0
201510,124797,11560,11560540,1,00,02,27
201510,124797,11560,11560540,1,00,03,39
201510,124797,11560,11560540,1,00,04,42
201510,124797,11560,11560540,1,00,05,46
201510,124797,11560,11560540,1,00,06,11
201510,124797,11560,11560540,1,10,00,2
201510,124797,11560,11560540,1,10,01,0
201510,124797,11560,11560540,1,10,02,0
201510,124797,11560,11560540,1,10,03,0
201510,124797,11560,11560540,1,10,04,0
201510,124797,11560,11560540,1,10,05,1
201510,124797,11560,11560540,1,10,06,0
201510,124797,11560,11560540,1,20,00,19
201510,124797,11560,11560540,1,20,01,0
201510,124797,11560,11560540,1,20,02,2
201510,124797,11560,11560540,1,20,03,4
201510,124797,11560,11560540,1,20,04,4
201510,124797,11560,11560540,1,20,05,7
201510,124797,11560,11560540,1,20,06,2
201510,124797,11560,11560540,1,30,00,48
201510,124797,11560,11560540,1,30,01,0
201510,124797,11560,11560540,1,30,02,8
201510,124797,11560,11560540,1,30,03,11
201510,124797,11560,11560540,1,30,04,12
201510,124797,11560,11560540,1,30,05,14
201510,124797,11560,11560540,1,30,06,4
201510,124797,11560,11560540,1,40,00,49
201510,124797,11560,11560540,1,40,01,0
201510,124797,11560,11560540,1,40,02,8
201510,124797,11560,11560540,1,40,03,12
201510,124797,11560,11560540,1,40,04,13
201510,124797,11560,11560540,1,40,05,13
201510,124797,11560,11560540,1,40,06,3
201510,124797,11560,11560540,1,50,00,35
201510,124797,11560,11560540,1,50,01,0
201510,124797,11560,11560540,1,50,02,6
201510,124797,11560,11560540,1,50,03,8
201510,124797,11560,11560540,1,50,04,9
201510,124797,11560,11560540,1,50,05,9
201510,124797,11560,11560540,1,50,06,2
201510,124797,11560,11560540,1,60,00,12
201510,124797,11560,11560540,1,60,01,0
201510,124797,11560,11560540,1,60,02,2
201510,124797,11560,11560540,1,60,03,4
201510,124797,11560,11560540,1,60,04,3
201510,124797,11560,11560540,1,60,05,2
201510,124797,11560,11560540,1,60,06,0
201510,124797,11560,11560540,2,00,00,97
201510,124797,11560,11560540,2,00,01,0
201510,124797,11560,11560540,2,00,02,11
201510,124797,11560,11560540,2,00,03,23
201510,124797,11560,11560540,2,00,04,26
201510,124797,11560,11560540,2,00,05,30
201510,124797,11560,11560540,2,00,06,6
201510,124797,11560,11560540,2,10,00,7
201510,124797,11560,11560540,2,10,01,0
201510,124797,11560,11560540,2,10,02,0
201510,124797,11560,11560540,2,10,03,1
201510,124797,11560,11560540,2,10,04,1
201510,124797,11560,11560540,2,10,05,4
201510,124797,11560,11560540,2,10,06,1
201510,124797,11560,11560540,2,20,00,20
201510,124797,11560,11560540,2,20,01,0
201510,124797,11560,11560540,2,20,02,1
201510,124797,11560,11560540,2,20,03,3
201510,124797,11560,11560540,2,20,04,5
201510,124797,11560,11560540,2,20,05,8
201510,124797,11560,11560540,2,20,06,2
201510,124797,11560,11560540,2,30,00,24
201510,124797,11560,11560540,2,30,01,0
201510,124797,11560,11560540,2,30,02,3
201510,124797,11560,11560540,2,30,03,6
201510,124797,11560,11560540,2,30,04,7
201510,124797,11560,11560540,2,30,05,7
201510,124797,11560,11560540,2,30,06,1
201510,124797,11560,11560540,2,40,00,21
201510,124797,11560,11560540,2,40,01,0
201510,124797,11560,11560540,2,40,02,3
201510,124797,11560,11560540,2,40,03,6
201510,124797,11560,11560540,2,40,04,6
201510,124797,11560,11560540,2,40,05,6
201510,124797,11560,11560540,2,40,06,1
201510,124797,11560,11560540,2,50,00,19
201510,124797,11560,11560540,2,50,01,0
201510,124797,11560,11560540,2,50,02,3
