STDR_YM_CD,RD_LINK_ID,SIGNGU_CD,ADSTRD_CD,DAYWEEK_CD,AGRDE_CD,TMZON_CD,FLPOP_CO
201508,131401,11560,11560540,2,10,02,0.531666666666667
201508,131401,11560,11560540,2,10,03,2.17583333333333
201508,131401,11560,11560540,2,10,04,1.87416666666667
201508,131401,11560,11560540,2,10,05,2.78166666666667
201508,131401,11560,11560540,2,10,06,1.19083333333333
201508,131401,11560,11560540,2,20,00,18.3108333333333
201508,131401,11560,11560540,2,20,01,0.405
201508,131401,11560,11560540,2,20,02,0.7625
201508,131401,11560,11560540,2,20,03,3.69166666666667
201508,131401,11560,11560540,2,20,04,4.47666666666667
201508,131401,11560,11560540,2,20,05,6.0675
201508,131401,11560,11560540,2,20,06,2.9075
201508,131401,11560,11560540,2,30,00,25.8141666666667
201508,131401,11560,11560540,2,30,01,0.784166666666667
201508,131401,11560,11560540,2,30,02,2.83333333333333
201508,131401,11560,11560540,2,30,03,6.1175
201508,131401,11560,11560540,2,30,04,6.54833333333333
201508,131401,11560,11560540,2,30,05,6.85
201508,131401,11560,11560540,2,30,06,2.68083333333333
201508,131401,11560,11560540,2,40,00,23.8141666666667
201508,131401,11560,11560540,2,40,01,0.455
201508,131401,11560,11560540,2,40,02,3.51416666666667
201508,131401,11560,11560540,2,40,03,6.11916666666667
201508,131401,11560,11560540,2,40,04,5.10583333333333
201508,131401,11560,11560540,2,40,05,6.47
201508,131401,11560,11560540,2,40,06,2.15
201508,131401,11560,11560540,2,50,00,20.0525
201508,131401,11560,11560540,2,50,01,0.1275
201508,131401,11560,11560540,2,50,02,2.93333333333333
201508,131401,11560,11560540,2,50,03,4.70166666666667
201508,131401,11560,11560540,2,50,04,4.70166666666667
201508,131401,11560,11560540,2,50,05,6.11833333333333
201508,131401,11560,11560540,2,50,06,1.47
201508,131401,11560,11560540,2,60,00,7.56583333333333
201508,131401,11560,11560540,2,60,01,0
201508,131401,11560,11560540,2,60,02,1.16416666666667
201508,131401,11560,11560540,2,60,03,2.90833333333333
201508,131401,11560,11560540,2,60,04,2.07666666666667
201508,131401,11560,11560540,2,60,05,1.41666666666667
201508,131401,11560,11560540,2,60,06,0
201508,131430,11560,11560540,1,00,00,341.3526
201508,131430,11560,11560540,1,00,01,1.7414
201508,131430,11560,11560540,1,00,02,58.3474
201508,131430,11560,11560540,1,00,03,83.7658
201508,131430,11560,11560540,1,00,04,90.4528
201508,131430,11560,11560540,1,00,05,84.7258
201508,131430,11560,11560540,1,00,06,22.3194
201508,131430,11560,11560540,1,10,00,8.3344
201508,131430,11560,11560540,1,10,01,0
201508,131430,11560,11560540,1,10,02,0.4454
201508,131430,11560,11560540,1,10,03,1.5064
201508,131430,11560,11560540,1,10,04,2.4206
201508,131430,11560,11560540,1,10,05,3.0112
201508,131430,11560,11560540,1,10,06,0.9508
201508,131430,11560,11560540,1,20,00,40.2206
201508,131430,11560,11560540,1,20,01,0.3472
201508,131430,11560,11560540,1,20,02,5.0838
201508,131430,11560,11560540,1,20,03,8.9316
201508,131430,11560,11560540,1,20,04,10.3066
201508,131430,11560,11560540,1,20,05,11.1948
201508,131430,11560,11560540,1,20,06,4.3566
201508,131430,11560,11560540,1,30,00,98.0866
201508,131430,11560,11560540,1,30,01,0.8764
201508,131430,11560,11560540,1,30,02,16.4738
201508,131430,11560,11560540,1,30,03,23.343
201508,131430,11560,11560540,1,30,04,25.7726
201508,131430,11560,11560540,1,30,05,24.9466
201508,131430,11560,11560540,1,30,06,6.6742
201508,131430,11560,11560540,1,40,00,100.0884
201508,131430,11560,11560540,1,40,01,0.5178
201508,131430,11560,11560540,1,40,02,17.9588
201508,131430,11560,11560540,1,40,03,24.0392
201508,131430,11560,11560540,1,40,04,26.6296
201508,131430,11560,11560540,1,40,05,24.7062
201508,131430,11560,11560540,1,40,06,6.2368
201508,131430,11560,11560540,1,50,00,64.2418
201508,131430,11560,11560540,1,50,01,0
201508,131430,11560,11560540,1,50,02,12.1314
201508,131430,11560,11560540,1,50,03,16.5952
201508,131430,11560,11560540,1,50,04,16.9228
201508,131430,11560,11560540,1,50,05,15.0122
201508,131430,11560,11560540,1,50,06,3.5802
201508,131430,11560,11560540,1,60,00,30.3808
201508,131430,11560,11560540,1,60,01,0
201508,131430,11560,11560540,1,60,02,6.2542
201508,131430,11560,11560540,1,60,03,9.3504
201508,131430,11560,11560540,1,60,04,8.4006
201508,131430,11560,11560540,1,60,05,5.8548
201508,131430,11560,11560540,1,60,06,0.5208
201508,131430,11560,11560540,2,00,00,156.763
201508,131430,11560,11560540,2,00,01,2.336
201508,131430,11560,11560540,2,00,02,16.7745
201508,131430,11560,11560540,2,00,03,41.633
201508,131430,11560,11560540,2,00,04,40.708
201508,131430,11560,11560540,2,00,05,43.4355
201508,131430,11560,11560540,2,00,06,11.876
201508,131430,11560,11560540,2,10,00,10.9515
201508,131430,11560,11560540,2,10,01,0
201508,131430,11560,11560540,2,10,02,0.637
201508,131430,11560,11560540,2,10,03,2.7605
201508,131430,11560,11560540,2,10,04,2.897
201508,131430,11560,11560540,2,10,05,3.5345
201508,131430,11560,11560540,2,10,06,1.1225
201508,131430,11560,11560540,2,20,00,28.771
201508,131430,11560,11560540,2,20,01,0.425
201508,131430,11560,11560540,2,20,02,1.2745
201508,131430,11560,11560540,2,20,03,5.763
201508,131430,11560,11560540,2,20,04,7.6895
201508,131430,11560,11560540,2,20,05,9.873
201508,131430,11560,11560540,2,20,06,3.746
201508,131430,11560,11560540,2,30,00,40.601
201508,131430,11560,11560540,2,30,01,1.0615
201508,131430,11560,11560540,2,30,02,4.0195
201508,131430,11560,11560540,2,30,03,10.4955
201508,131430,11560,11560540,2,30,04,11.345
201508,131430,11560,11560540,2,30,05,10.707
201508,131430,11560,11560540,2,30,06,2.9725
201508,131430,11560,11560540,2,40,00,36.2175
201508,131430,11560,11560540,2,40,01,0.637
201508,131430,11560,11560540,2,40,02,5.202
201508,131430,11560,11560540,2,40,03,10.1315
201508,131430,11560,11560540,2,40,04,8.5235
201508,131430,11560,11560540,2,40,05,9.3875
201508,131430,11560,11560540,2,40,06,2.336
201508,131430,11560,11560540,2,50,00,28.3615
201508,131430,11560,11560540,2,50,01,0.2125
201508,131430,11560,11560540,2,50,02,3.8065
201508,131430,11560,11560540,2,50,03,7.6895
201508,131430,11560,11560540,2,50,04,7.1435
201508,131430,11560,11560540,2,50,05,7.8105
201508,131430,11560,11560540,2,50,06,1.699
201508,131430,11560,11560540,2,60,00,11.8605
201508,131430,11560,11560540,2,60,01,0
201508,131430,11560,11560540,2,60,02,1.835
201508,131430,11560,11560540,2,60,03,4.793
201508,131430,11560,11560540,2,60,04,3.1095
201508,131430,11560,11560540,2,60,05,2.123
201508,131430,11560,11560540,2,60,06,0
201508,131431,11560,11560540,1,00,00,495.901285714286
201508,131431,11560,11560540,1,00,01,2.47885714285714
201508,131431,11560,11560540,1,00,02,84.6303809523809
201508,131431,11560,11560540,1,00,03,120.142095238095
201508,131431,11560,11560540,1,00,04,133.269761904762
201508,131431,11560,11560540,1,00,05,125.735380952381
201508,131431,11560,11560540,1,00,06,29.6448095238095
201508,131431,11560,11560540,1,10,00,9.32680952380952
201508,131431,11560,11560540,1,10,01,0
201508,131431,11560,11560540,1,10,02,0.109571428571429
201508,131431,11560,11560540,1,10,03,1.17528571428571
201508,131431,11560,11560540,1,10,04,2.94557142857143
201508,131431,11560,11560540,1,10,05,4.10585714285714
201508,131431,11560,11560540,1,10,06,0.990523809523809
201508,131431,11560,11560540,1,20,00,58.7004285714286
201508,131431,11560,11560540,1,20,01,0.519571428571429
201508,131431,11560,11560540,1,20,02,7.22390476190476
201508,131431,11560,11560540,1,20,03,12.7867619047619
201508,131431,11560,11560540,1,20,04,15.5689047619048
201508,131431,11560,11560540,1,20,05,16.9382857142857
201508,131431,11560,11560540,1,20,06,5.663
201508,131431,11560,11560540,1,30,00,145.227523809524
201508,131431,11560,11560540,1,30,01,1.17557142857143
201508,131431,11560,11560540,1,30,02,24.5916666666667
201508,131431,11560,11560540,1,30,03,34.2364285714286
201508,131431,11560,11560540,1,30,04,39.1609047619048
201508,131431,11560,11560540,1,30,05,37.1218571428571
201508,131431,11560,11560540,1,30,06,8.94109523809524
201508,131431,11560,11560540,1,40,00,147.885857142857
201508,131431,11560,11560540,1,40,01,0.634857142857143
201508,131431,11560,11560540,1,40,02,26.4163333333333
201508,131431,11560,11560540,1,40,03,35.5219047619048
201508,131431,11560,11560540,1,40,04,39.533619047619
201508,131431,11560,11560540,1,40,05,36.8789047619048
201508,131431,11560,11560540,1,40,06,8.90023809523809
201508,131431,11560,11560540,1,50,00,90.3527619047619
201508,131431,11560,11560540,1,50,01,0.148857142857143
201508,131431,11560,11560540,1,50,02,16.9906666666667
201508,131431,11560,11560540,1,50,03,22.9614761904762
201508,131431,11560,11560540,1,50,04,23.5647619047619
201508,131431,11560,11560540,1,50,05,22.2441904761905
201508,131431,11560,11560540,1,50,06,4.44280952380952
201508,131431,11560,11560540,1,60,00,44.4079047619048
201508,131431,11560,11560540,1,60,01,0
201508,131431,11560,11560540,1,60,02,9.2982380952381
201508,131431,11560,11560540,1,60,03,13.4602380952381
201508,131431,11560,11560540,1,60,04,12.496
201508,131431,11560,11560540,1,60,05,8.44628571428571
201508,131431,11560,11560540,1,60,06,0.707142857142857
201508,131431,11560,11560540,2,00,00,207.182738095238
201508,131431,11560,11560540,2,00,01,2.37797619047619
201508,131431,11560,11560540,2,00,02,17.5220238095238
201508,131431,11560,11560540,2,00,03,54.2664285714286
201508,131431,11560,11560540,2,00,04,55.8657142857143
201508,131431,11560,11560540,2,00,05,63.355119047619
201508,131431,11560,11560540,2,00,06,13.7954761904762
201508,131431,11560,11560540,2,10,00,13.2353571428571
201508,131431,11560,11560540,2,10,01,0
201508,131431,11560,11560540,2,10,02,0.400357142857143
201508,131431,11560,11560540,2,10,03,2.53511904761905
201508,131431,11560,11560540,2,10,04,3.39595238095238
201508,131431,11560,11560540,2,10,05,4.80238095238095
201508,131431,11560,11560540,2,10,06,2.10154761904762
201508,131431,11560,11560540,2,20,00,39.4539285714286
201508,131431,11560,11560540,2,20,01,0.912857142857143
201508,131431,11560,11560540,2,20,02,1.14904761904762
201508,131431,11560,11560540,2,20,03,6.94928571428571
201508,131431,11560,11560540,2,20,04,10.7105952380952
201508,131431,11560,11560540,2,20,05,15.194880952381
201508,131431,11560,11560540,2,20,06,4.5372619047619
201508,131431,11560,11560540,2,30,00,55.314880952381
201508,131431,11560,11560540,2,30,01,0.905714285714286
201508,131431,11560,11560540,2,30,02,4.27595238095238
201508,131431,11560,11560540,2,30,03,14.7025
201508,131431,11560,11560540,2,30,04,15.9784523809524
201508,131431,11560,11560540,2,30,05,16.3290476190476
201508,131431,11560,11560540,2,30,06,3.12321428571429
201508,131431,11560,11560540,2,40,00,50.5034523809524
201508,131431,11560,11560540,2,40,01,0.458928571428571
201508,131431,11560,11560540,2,40,02,5.69404761904762
201508,131431,11560,11560540,2,40,03,14.1728571428571
201508,131431,11560,11560540,2,40,04,13.0375
201508,131431,11560,11560540,2,40,05,14.4202380952381
201508,131431,11560,11560540,2,40,06,2.71988095238095
201508,131431,11560,11560540,2,50,00,36.4314285714286
201508,131431,11560,11560540,2,50,01,0.10047619047619
201508,131431,11560,11560540,2,50,02,4.26214285714286
201508,131431,11560,11560540,2,50,03,11.0884523809524
201508,131431,11560,11560540,2,50,04,9.73321428571429
201508,131431,11560,11560540,2,50,05,10.0692857142857
201508,131431,11560,11560540,2,50,06,1.17785714285714
201508,131431,11560,11560540,2,60,00,12.2436904761905
201508,131431,11560,11560540,2,60,01,0
201508,131431,11560,11560540,2,60,02,1.74047619047619
201508,131431,11560,11560540,2,60,03,4.81821428571429
201508,131431,11560,11560540,2,60,04,3.01
201508,131431,11560,11560540,2,60,05,2.53928571428571
201508,131431,11560,11560540,2,60,06,0.135714285714286
201508,131473,11560,11560540,1,00,00,254.55125
201508,131473,11560,11560540,1,00,01,2.12175
201508,131473,11560,11560540,1,00,02,41.74155
201508,131473,11560,11560540,1,00,03,53.29955
201508,131473,11560,11560540,1,00,04,58.99285
201508,131473,11560,11560540,1,00,05,74.52835
201508,131473,11560,11560540,1,00,06,23.8672
201508,131473,11560,11560540,1,10,00,3.651
201508,131473,11560,11560540,1,10,01,0
201508,131473,11560,11560540,1,10,02,0.09515
201508,131473,11560,11560540,1,10,03,0.36615
201508,131473,11560,11560540,1,10,04,1.06655
201508,131473,11560,11560540,1,10,05,1.49505
201508,131473,11560,11560540,1,10,06,0.6281
201508,131473,11560,11560540,1,20,00,31.1318
201508,131473,11560,11560540,1,20,01,0.544
201508,131473,11560,11560540,1,20,02,3.4949
201508,131473,11560,11560540,1,20,03,5.4094
201508,131473,11560,11560540,1,20,04,5.7541
201508,131473,11560,11560540,1,20,05,10.78665
201508,131473,11560,11560540,1,20,06,5.14275
201508,131473,11560,11560540,1,30,00,68.1626
201508,131473,11560,11560540,1,30,01,0.68855
201508,131473,11560,11560540,1,30,02,9.99985
201508,131473,11560,11560540,1,30,03,13.65585
201508,131473,11560,11560540,1,30,04,15.40545
201508,131473,11560,11560540,1,30,05,20.98905
201508,131473,11560,11560540,1,30,06,7.42385
201508,131473,11560,11560540,1,40,00,71.0129
201508,131473,11560,11560540,1,40,01,0.76735
201508,131473,11560,11560540,1,40,02,12.08925
201508,131473,11560,11560540,1,40,03,15.2428
201508,131473,11560,11560540,1,40,04,16.7457
201508,131473,11560,11560540,1,40,05,20.21145
201508,131473,11560,11560540,1,40,06,5.95635
201508,131473,11560,11560540,1,50,00,56.2314
201508,131473,11560,11560540,1,50,01,0.12185
201508,131473,11560,11560540,1,50,02,10.7917
201508,131473,11560,11560540,1,50,03,12.66155
201508,131473,11560,11560540,1,50,04,13.46285
201508,131473,11560,11560540,1,50,05,15.224
201508,131473,11560,11560540,1,50,06,3.96945
201508,131473,11560,11560540,1,60,00,24.36155
201508,131473,11560,11560540,1,60,01,0
201508,131473,11560,11560540,1,60,02,5.2707
201508,131473,11560,11560540,1,60,03,5.9638
201508,131473,11560,11560540,1,60,04,6.5582
201508,131473,11560,11560540,1,60,05,5.82215
201508,131473,11560,11560540,1,60,06,0.7467
201508,131473,11560,11560540,2,00,00,94.976375
201508,131473,11560,11560540,2,00,01,1.872375
201508,131473,11560,11560540,2,00,02,11.768
201508,131473,11560,11560540,2,00,03,20.99325
201508,131473,11560,11560540,2,00,04,20.68525
201508,131473,11560,11560540,2,00,05,29.345875
201508,131473,11560,11560540,2,00,06,10.311625
201508,131473,11560,11560540,2,10,00,2.749375
201508,131473,11560,11560540,2,10,01,0
201508,131473,11560,11560540,2,10,02,0
201508,131473,11560,11560540,2,10,03,0.56525
201508,131473,11560,11560540,2,10,04,0.446
201508,131473,11560,11560540,2,10,05,1.19125
201508,131473,11560,11560540,2,10,06,0.546875
201508,131473,11560,11560540,2,20,00,18.5405
201508,131473,11560,11560540,2,20,01,0.786125
201508,131473,11560,11560540,2,20,02,1.251375
201508,131473,11560,11560540,2,20,03,3.551875
201508,131473,11560,11560540,2,20,04,3.6245
201508,131473,11560,11560540,2,20,05,5.725125
201508,131473,11560,11560540,2,20,06,3.6015
201508,131473,11560,11560540,2,30,00,25.466375
201508,131473,11560,11560540,2,30,01,0.639875
201508,131473,11560,11560540,2,30,02,2.676625
201508,131473,11560,11560540,2,30,03,5.764875
201508,131473,11560,11560540,2,30,04,5.68425
201508,131473,11560,11560540,2,30,05,7.86025
201508,131473,11560,11560540,2,30,06,2.8405
201508,131473,11560,11560540,2,40,00,21.264
201508,131473,11560,11560540,2,40,01,0.37175
201508,131473,11560,11560540,2,40,02,3.16925
201508,131473,11560,11560540,2,40,03,4.8725
201508,131473,11560,11560540,2,40,04,4.67475
201508,131473,11560,11560540,2,40,05,6.40425
201508,131473,11560,11560540,2,40,06,1.7715
201508,131473,11560,11560540,2,50,00,19.918875
201508,131473,11560,11560540,2,50,01,0.074625
201508,131473,11560,11560540,2,50,02,3.359
201508,131473,11560,11560540,2,50,03,4.512375
201508,131473,11560,11560540,2,50,04,4.363
201508,131473,11560,11560540,2,50,05,6.17925
201508,131473,11560,11560540,2,50,06,1.430625
201508,131473,11560,11560540,2,60,00,7.03725
201508,131473,11560,11560540,2,60,01,0
201508,131473,11560,11560540,2,60,02,1.31175
201508,131473,11560,11560540,2,60,03,1.726375
201508,131473,11560,11560540,2,60,04,1.89275
201508,131473,11560,11560540,2,60,05,1.98575
201508,131473,11560,11560540,2,60,06,0.120625
201508,131474,11560,11560540,1,00,00,50.9305384615385
201508,131474,11560,11560540,1,00,01,0.0348461538461538
201508,131474,11560,11560540,1,00,02,5.91619230769231
201508,131474,11560,11560540,1,00,03,11.8218846153846
201508,131474,11560,11560540,1,00,04,12.8877307692308
201508,131474,11560,11560540,1,00,05,16.3662307692308
201508,131474,11560,11560540,1,00,06,3.90365384615385
201508,131474,11560,11560540,1,10,00,1.44680769230769
201508,131474,11560,11560540,1,10,01,0
201508,131474,11560,11560540,1,10,02,0.121961538461538
201508,131474,11560,11560540,1,10,03,0.261346153846154
201508,131474,11560,11560540,1,10,04,0.435807692307692
201508,131474,11560,11560540,1,10,05,0.522923076923077
201508,131474,11560,11560540,1,10,06,0.104769230769231
201508,131474,11560,11560540,1,20,00,3.21834615384615
201508,131474,11560,11560540,1,20,01,0
201508,131474,11560,11560540,1,20,02,0.104538461538462
201508,131474,11560,11560540,1,20,03,0.527423076923077
201508,131474,11560,11560540,1,20,04,0.589653846153846
201508,131474,11560,11560540,1,20,05,1.43684615384615
201508,131474,11560,11560540,1,20,06,0.559884615384615
201508,131474,11560,11560540,1,30,00,17.0528461538462
201508,131474,11560,11560540,1,30,01,0.0348461538461538
201508,131474,11560,11560540,1,30,02,1.60423076923077
201508,131474,11560,11560540,1,30,03,3.72076923076923
201508,131474,11560,11560540,1,30,04,4.33461538461538
201508,131474,11560,11560540,1,30,05,5.80330769230769
201508,131474,11560,11560540,1,30,06,1.55507692307692
201508,131474,11560,11560540,1,40,00,17.8175
201508,131474,11560,11560540,1,40,01,0
201508,131474,11560,11560540,1,40,02,2.31923076923077
201508,131474,11560,11560540,1,40,03,4.25307692307692
201508,131474,11560,11560540,1,40,04,4.44584615384615
201508,131474,11560,11560540,1,40,05,5.4925
201508,131474,11560,11560540,1,40,06,1.30684615384615
201508,131474,11560,11560540,1,50,00,9.76234615384615
201508,131474,11560,11560540,1,50,01,0
201508,131474,11560,11560540,1,50,02,1.41684615384615
201508,131474,11560,11560540,1,50,03,2.56753846153846
201508,131474,11560,11560540,1,50,04,2.63630769230769
201508,131474,11560,11560540,1,50,05,2.76457692307692
201508,131474,11560,11560540,1,50,06,0.377076923076923
201508,131474,11560,11560540,1,60,00,1.63269230769231
201508,131474,11560,11560540,1,60,01,0
201508,131474,11560,11560540,1,60,02,0.349384615384615
201508,131474,11560,11560540,1,60,03,0.491730769230769
201508,131474,11560,11560540,1,60,04,0.4455
201508,131474,11560,11560540,1,60,05,0.346076923076923
201508,131474,11560,11560540,1,60,06,0
201508,131474,11560,11560540,2,00,00,8.56942307692308
201508,131474,11560,11560540,2,00,01,0
201508,131474,11560,11560540,2,00,02,0.505384615384615
201508,131474,11560,11560540,2,00,03,2.34153846153846
201508,131474,11560,11560540,2,00,04,1.28826923076923
201508,131474,11560,11560540,2,00,05,3.51394230769231
201508,131474,11560,11560540,2,00,06,0.920288461538462
201508,131474,11560,11560540,2,10,00,1.28019230769231
201508,131474,11560,11560540,2,10,01,0
201508,131474,11560,11560540,2,10,02,0
201508,131474,11560,11560540,2,10,03,0
201508,131474,11560,11560540,2,10,04,0.0191346153846154
201508,131474,11560,11560540,2,10,05,0.781442307692308
201508,131474,11560,11560540,2,10,06,0.479615384615385
201508,131474,11560,11560540,2,20,00,0.887403846153846
201508,131474,11560,11560540,2,20,01,0
201508,131474,11560,11560540,2,20,02,0
201508,131474,11560,11560540,2,20,03,0.187884615384615
201508,131474,11560,11560540,2,20,04,0.0980769230769231
201508,131474,11560,11560540,2,20,05,0.335192307692308
201508,131474,11560,11560540,2,20,06,0.26625
201508,131474,11560,11560540,2,30,00,2.00730769230769
201508,131474,11560,11560540,2,30,01,0
201508,131474,11560,11560540,2,30,02,0.122307692307692
201508,131474,11560,11560540,2,30,03,0.767788461538462
201508,131474,11560,11560540,2,30,04,0.347596153846154
201508,131474,11560,11560540,2,30,05,0.7175
201508,131474,11560,11560540,2,30,06,0.0521153846153846
201508,131474,11560,11560540,2,40,00,2.93480769230769
201508,131474,11560,11560540,2,40,01,0
201508,131474,11560,11560540,2,40,02,0.260769230769231
201508,131474,11560,11560540,2,40,03,0.782403846153846
201508,131474,11560,11560540,2,40,04,0.554230769230769
201508,131474,11560,11560540,2,40,05,1.21509615384615
201508,131474,11560,11560540,2,40,06,0.122307692307692
201508,131474,11560,11560540,2,50,00,1.45971153846154
201508,131474,11560,11560540,2,50,01,0
201508,131474,11560,11560540,2,50,02,0.122307692307692
201508,131474,11560,11560540,2,50,03,0.603461538461538
201508,131474,11560,11560540,2,50,04,0.269230769230769
201508,131474,11560,11560540,2,50,05,0.464711538461538
201508,131474,11560,11560540,2,50,06,0
201508,131474,11560,11560540,2,60,00,0
201508,131474,11560,11560540,2,60,01,0
201508,131474,11560,11560540,2,60,02,0
201508,131474,11560,11560540,2,60,03,0
201508,131474,11560,11560540,2,60,04,0
201508,131474,11560,11560540,2,60,05,0
201508,131474,11560,11560540,2,60,06,0
201508,131483,11560,11560540,1,00,00,204.941818181818
201508,131483,11560,11560540,1,00,01,0.168454545454545
201508,131483,11560,11560540,1,00,02,35.8877272727273
201508,131483,11560,11560540,1,00,03,51.8281818181818
201508,131483,11560,11560540,1,00,04,58.1290909090909
201508,131483,11560,11560540,1,00,05,51.8903636363636
201508,131483,11560,11560540,1,00,06,7.038
201508,131483,11560,11560540,1,10,00,0.833090909090909
201508,131483,11560,11560540,1,10,01,0
201508,131483,11560,11560540,1,10,02,0.0421818181818182
201508,131483,11560,11560540,1,10,03,0.134727272727273
201508,131483,11560,11560540,1,10,04,0.219
201508,131483,11560,11560540,1,10,05,0.344545454545455
201508,131483,11560,11560540,1,10,06,0.0926363636363636
201508,131483,11560,11560540,1,20,00,21.6455454545455
201508,131483,11560,11560540,1,20,01,0.0338181818181818
201508,131483,11560,11560540,1,20,02,2.73681818181818
201508,131483,11560,11560540,1,20,03,4.99381818181818
201508,131483,11560,11560540,1,20,04,6.61481818181818
201508,131483,11560,11560540,1,20,05,6.32027272727273
201508,131483,11560,11560540,1,20,06,0.946
201508,131483,11560,11560540,1,30,00,62.2576363636364
201508,131483,11560,11560540,1,30,01,0.0841818181818182
201508,131483,11560,11560540,1,30,02,10.6355454545455
201508,131483,11560,11560540,1,30,03,15.3282727272727
201508,131483,11560,11560540,1,30,04,17.251
201508,131483,11560,11560540,1,30,05,16.2752727272727
201508,131483,11560,11560540,1,30,06,2.68336363636364
201508,131483,11560,11560540,1,40,00,62.8809090909091
201508,131483,11560,11560540,1,40,01,0.0504545454545455
201508,131483,11560,11560540,1,40,02,10.9679090909091
201508,131483,11560,11560540,1,40,03,15.5323636363636
201508,131483,11560,11560540,1,40,04,17.8477272727273
201508,131483,11560,11560540,1,40,05,15.9705454545455
201508,131483,11560,11560540,1,40,06,2.51190909090909
201508,131483,11560,11560540,1,50,00,39.7720909090909
201508,131483,11560,11560540,1,50,01,0
201508,131483,11560,11560540,1,50,02,7.57109090909091
201508,131483,11560,11560540,1,50,03,10.2812727272727
201508,131483,11560,11560540,1,50,04,10.9269090909091
201508,131483,11560,11560540,1,50,05,10.2394545454545
201508,131483,11560,11560540,1,50,06,0.753363636363636
201508,131483,11560,11560540,1,60,00,17.5525454545455
201508,131483,11560,11560540,1,60,01,0
201508,131483,11560,11560540,1,60,02,3.93418181818182
201508,131483,11560,11560540,1,60,03,5.55772727272727
201508,131483,11560,11560540,1,60,04,5.26963636363636
201508,131483,11560,11560540,1,60,05,2.74027272727273
201508,131483,11560,11560540,1,60,06,0.0507272727272727
201508,131483,11560,11560540,2,00,00,75.1918181818182
201508,131483,11560,11560540,2,00,01,0.2275
201508,131483,11560,11560540,2,00,02,5.18954545454545
201508,131483,11560,11560540,2,00,03,22.39
201508,131483,11560,11560540,2,00,04,23.2686363636364
201508,131483,11560,11560540,2,00,05,22.5677272727273
201508,131483,11560,11560540,2,00,06,1.54840909090909
201508,131483,11560,11560540,2,10,00,1.71181818181818
201508,131483,11560,11560540,2,10,01,0
201508,131483,11560,11560540,2,10,02,0.0620454545454545
201508,131483,11560,11560540,2,10,03,0.268863636363636
201508,131483,11560,11560540,2,10,04,0.536136363636364
201508,131483,11560,11560540,2,10,05,0.741363636363636
201508,131483,11560,11560540,2,10,06,0.103409090909091
201508,131483,11560,11560540,2,20,00,13.5859090909091
201508,131483,11560,11560540,2,20,01,0.0413636363636364
201508,131483,11560,11560540,2,20,02,0.124090909090909
201508,131483,11560,11560540,2,20,03,2.02090909090909
201508,131483,11560,11560540,2,20,04,4.63022727272727
201508,131483,11560,11560540,2,20,05,6.15045454545455
201508,131483,11560,11560540,2,20,06,0.618863636363636
201508,131483,11560,11560540,2,30,00,23.1145454545455
201508,131483,11560,11560540,2,30,01,0.103409090909091
201508,131483,11560,11560540,2,30,02,1.15363636363636
201508,131483,11560,11560540,2,30,03,7.11454545454545
201508,131483,11560,11560540,2,30,04,7.19727272727273
201508,131483,11560,11560540,2,30,05,7.1125
201508,131483,11560,11560540,2,30,06,0.433181818181818
201508,131483,11560,11560540,2,40,00,21.3715909090909
201508,131483,11560,11560540,2,40,01,0.0620454545454545
201508,131483,11560,11560540,2,40,02,2.42704545454545
201508,131483,11560,11560540,2,40,03,6.64454545454545
201508,131483,11560,11560540,2,40,04,6.415
201508,131483,11560,11560540,2,40,05,5.59545454545455
201508,131483,11560,11560540,2,40,06,0.2275
201508,131483,11560,11560540,2,50,00,13.4436363636364
201508,131483,11560,11560540,2,50,01,0.0206818181818182
201508,131483,11560,11560540,2,50,02,1.13295454545455
201508,131483,11560,11560540,2,50,03,5.28727272727273
201508,131483,11560,11560540,2,50,04,4.07613636363636
201508,131483,11560,11560540,2,50,05,2.76113636363636
201508,131483,11560,11560540,2,50,06,0.165454545454545
201508,131483,11560,11560540,2,60,00,1.96431818181818
201508,131483,11560,11560540,2,60,01,0
201508,131483,11560,11560540,2,60,02,0.289772727272727
201508,131483,11560,11560540,2,60,03,1.05386363636364
201508,131483,11560,11560540,2,60,04,0.413863636363636
201508,131483,11560,11560540,2,60,05,0.206818181818182
201508,131483,11560,11560540,2,60,06,0
201508,131484,11560,11560540,1,00,00,803.177363636364
201508,131484,11560,11560540,1,00,01,16.9979696969697
201508,131484,11560,11560540,1,00,02,122.655757575758
201508,131484,11560,11560540,1,00,03,171.658696969697
201508,131484,11560,11560540,1,00,04,188.81903030303
201508,131484,11560,11560540,1,00,05,221.547515151515
201508,131484,11560,11560540,1,00,06,81.4983939393939
201508,131484,11560,11560540,1,10,00,23.7727272727273
201508,131484,11560,11560540,1,10,01,0.0314545454545455
201508,131484,11560,11560540,1,10,02,0.596242424242424
201508,131484,11560,11560540,1,10,03,3.06145454545455
201508,131484,11560,11560540,1,10,04,6.92915151515152
201508,131484,11560,11560540,1,10,05,9.29666666666667
201508,131484,11560,11560540,1,10,06,3.85775757575758
201508,131484,11560,11560540,1,20,00,98.2008787878788
201508,131484,11560,11560540,1,20,01,4.23569696969697
201508,131484,11560,11560540,1,20,02,11.0969090909091
201508,131484,11560,11560540,1,20,03,17.9028484848485
201508,131484,11560,11560540,1,20,04,19.9586666666667
201508,131484,11560,11560540,1,20,05,29.663696969697
201508,131484,11560,11560540,1,20,06,15.3430606060606
